CLI_CONFIG_ID,RELEASE_CONFIG_ID,FW_TYPE,TITLE,FLASH_VENDOR,FLASH_GEOMETRY,FLASH_TYPE,FLASH_PN,PACKAGE_TYPE,PACKAGE_COUNT,PACKAGE_DENSITY,PACKAGE_DIE_COUNT,CAPACITY_RAW,CAPACITY_USER,512_LBA_COUNT,512+DIF_LBA_COUNT,520_LBA_COUNT,524_LBA_COUNT,528_LBA_COUNT,4096_LBA_COUNT,4096+DIF_LBA_COUNT,NON_512BYTE_SECTOR_SIZE,RAISE_ON,VERSION_DEMO,VERSION_RELEASE,TOPO_ID,SATA_SPEED,WRITE_IOPS,FW_FUSE,INDUSTRIAL_FEATURES,CLI_BUILD_ID,RELEASE_BUILD_ID,VALID_FLAG,RELEASE_STATUS,FW_WORKSHEET,VALIDATED,ASIC_SUPPORT
C33042,33042,SF-2281-Gold,SF-2281-Gold 240GB B04 Micron20 L85A MLC BGA 2xMT29F1TG08CUCAB (RAISE OFF),Micron,20,MLC,MT29F1TG08CUCAB,BGA,2,1024,8DP,256,240,468862128,,,,,,,No,No,TBD,TBD,1Q-2C-2D-4L,6,0,FC00,No,PP-C02461,PP-R02461,Y,External,Gold,0,B04
C33043,33043,SF-2281-Gold,SF-2281-Gold 240GB B04 Micron20 L85A MLC BGA 2xMT29F1TG08CUCAB,Micron,20,MLC,MT29F1TG08CUCAB,BGA,2,1024,8DP,256,240,468862128,,,,,,,No,Yes,TBD,TBD,1Q-2C-2D-4L,6,0,FC00,No,PP-C02461,PP-R02461,Y,External,Gold,0,B04
C33044,33044,SF-2281-Gold-Opal,SF-2281-Gold-Opal 240GB B04 TCG Opal Micron20 L85A MLC BGA 2xMT29F1TG08CUCAB (RAISE OFF),Micron,20,MLC,MT29F1TG08CUCAB,BGA,2,1024,8DP,256,240,468862128,,,,,,,No,No,TBD,TBD,1Q-2C-2D-4L,6,0,FC00,No,PP-C02462,PP-R02462,Y,External,Opal-Gold,0,B04
C33045,33045,SF-2281-Gold,SF-2281-Gold 512GB B04 Micron20 L85A MLC BGA 4xMT29F1TG08CUCAB (RAISE OFF),Micron,20,MLC,MT29F1TG08CUCAB,BGA,4,1024,8DP,512,512,1000215216,,,,,,,No,No,TBD,TBD,2Q-2C-2D-4L,6,0,FC00,No,PP-C02264,PP-R02264,Y,External,Gold,0,B04
C33046,33046,SF-2281-Gold,SF-2281-Gold 480GB B04 Micron20 L85A MLC BGA 4xMT29F1TG08CUCAB (RAISE OFF),Micron,20,MLC,MT29F1TG08CUCAB,BGA,4,1024,8DP,512,480,937703088,,,,,,,No,No,TBD,TBD,2Q-2C-2D-4L,6,0,FC00,No,PP-C02264,PP-R02264,Y,External,Gold,0,B04
C33047,33047,SF-2281-Gold,SF-2281-Gold 480GB B04 Micron20 L85A MLC BGA 4xMT29F1TG08CUCAB,Micron,20,MLC,MT29F1TG08CUCAB,BGA,4,1024,8DP,512,480,937703088,,,,,,,No,Yes,TBD,TBD,2Q-2C-2D-4L,6,0,FC00,No,PP-C02264,PP-R02264,Y,External,Gold,0,B04
C33048,33048,SF-2281-Gold-Opal,SF-2281-Gold-Opal 512GB B04 TCG Opal Micron20 L85A MLC BGA 4xMT29F1TG08CUCAB (RAISE OFF),Micron,20,MLC,MT29F1TG08CUCAB,BGA,4,1024,8DP,512,512,1000215216,,,,,,,No,No,TBD,TBD,2Q-2C-2D-4L,6,0,FC00,No,PP-C02265,PP-R02265,Y,External,Opal-Gold,0,B04
C33049,33049,SF-2281-Gold-Opal,SF-2281-Gold-Opal 256GB B04 TCG Opal Micron20 L85A MLC BGA 4xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,4,512,QDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-1C-2D-4L,6,0,FC00,No,PP-C02266,PP-R02266,Y,External,Opal-Gold,0,B04
C33050,33050,SF-2281-Gold-Opal,SF-2281-Gold-Opal 512GB B04 TCG Opal Micron20 L85A MLC BGA 8xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,8,512,QDP,512,512,1000215216,,,,,,,No,No,TBD,TBD,2Q-2C-2D-4L,6,0,FC00,No,PP-C02267,PP-R02267,Y,External,Opal-Gold,0,B04
C33051,33051,SF-2281-Gold-Opal,SF-2281-Gold-Opal 240GB B04 TCG Opal Micron20 L85A MLC BGA 4xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,4,512,QDP,256,240,468862128,,,,,,,No,No,TBD,TBD,2Q-1C-2D-4L,6,0,FC00,No,PP-C02266,PP-R02266,Y,External,Opal-Gold,0,B04
C33052,33052,SF-2281-Gold,SF-2281 B04 128GB Intel20 MLC BGA152 8xPF29F16B08LCMF3 (RAISE OFF),Intel,20,MLC,PF29F16B08LCMF3,BGA,8,128,SDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C02288,PP-R02288,Y,External,Gold,0,B04
C33053,33053,SF-2281-Gold,SF-2281 B04 192GB Intel20 MLC BGA152 6xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,6,256,DDP,192,192,375093936,,,,,,,No,No,TBD,TBD,2Q-2C-1D-3L,6,0,FC00,No,PP-C02289,PP-R02289,Y,External,Gold,0,B04
C33054,33054,SF-2281-Gold,SF-2281 B04 256GB Intel20 MLC BGA152 8xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,8,256,DDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02290,PP-R02290,Y,External,Gold,0,B04
C33055,33055,SF-2281-Gold,SF-2281 B04 384GB Intel20 MLC BGA152 12xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,12,256,DDP,384,384,375093936,,,,,,,No,No,TBD,TBD,2Q-4C-1D-3L-S,6,0,FC00,No,PP-C02291,PP-R02291,Y,External,Gold,0,B04
C33056,33056,SF-2281-Gold,SF-2281 B04 512GB Intel20 MLC BGA152 16xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,16,256,DDP,512,512,1000215216,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C02292,PP-R02292,Y,External,Gold,0,B04
C33057,33057,SF-2281-Gold,SF-2281 B04 192GB Intel20 MLC BGA152 3xPF29F64B08NCMF3 (RAISE OFF),Intel,20,MLC,PF29F64B08NCMF3,BGA,3,512,QDP,192,192,375093936,,,,,,,No,No,TBD,TBD,2Q-2C-1D-3L,6,0,FC00,No,PP-C02293,PP-R02293,Y,External,Gold,0,B04
C33058,33058,SF-2281-Gold,SF-2281 B04 256GB Intel20 MLC BGA152 4xPF29F64B08NCMF3 (RAISE OFF),Intel,20,MLC,PF29F64B08NCMF3,BGA,4,512,QDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02294,PP-R02294,Y,External,Gold,0,B04
C33059,33059,SF-2281-Gold,SF-2281 B04 384GB Intel20 MLC BGA152 6xPF29F64B08NCMF3 (RAISE OFF),Intel,20,MLC,PF29F64B08NCMF3,BGA,6,512,QDP,384,384,750166704,,,,,,,No,No,TBD,TBD,2Q-4C-1D-3L,6,0,FC00,No,PP-C02295,PP-R02295,Y,External,Gold,0,B04
C33060,33060,SF-2281-Gold,SF-2281 B04 512GB Intel20 MLC BGA152 8xPF29F64B08NCMF3 (RAISE OFF),Intel,20,MLC,PF29F64B08NCMF3,BGA,8,512,QDP,512,512,1000215216,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L,6,0,FC00,No,PP-C02296,PP-R02296,Y,External,Gold,0,B04
C33061,33061,SF-2281-Gold,SF-2281-Gold 256GB B04 Micron20 L85A MLC BGA 4xMT29F1TG08CUCAB (RAISE OFF),Micron,20,MLC,MT29F1TG08CUCAB,BGA,4,1024,8DP,512,256,500118192,,,,,,,No,No,TBD,TBD,2Q-2C-2D-4L,6,0,FC00,No,PP-C02264,PP-R02264,Y,External,Gold,0,B04
C33062,33062,SF-2281-Gold,SF-2281-Gold 128GB B04 Micron20 L85A MLC BGA 2xMT29F512G08CMEAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMEAB,BGA,2,512,QDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C02367,PP-R02367,Y,External,Gold,0,B04
C33063,33063,SF-2281-Gold,SF-2281-Gold 120GB B04 Micron20 L85A MLC BGA 2xMT29F512G08CMEAB(RAISE OFF),Micron,20,MLC,MT29F512G08CMEAB,BGA,2,512,QDP,128,120,234441648,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C02367,PP-R02367,Y,External,Gold,0,B04
C33064,33064,SF-2281-Gold,SF-2281-Gold 112GB B04 Micron20 L85A MLC BGA 2xMT29F512G08CMEAB,Micron,20,MLC,MT29F512G08CMEAB,BGA,2,512,QDP,128,112,218813616,,,,,,,No,Yes,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C02367,PP-R02367,Y,External,Gold,0,B04
C33065,33065,SF-2281-Gold,SF-2281-Gold 256GB B04 Micron20 L85A MLC BGA 4xMT29F512G08CMEAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMEAB,BGA,4,512,QDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02368,PP-R02368,Y,External,Gold,0,B04
C33066,33066,SF-2281-Gold,SF-2281-Gold 240GB B04 Micron20 L85A MLC BGA 4xMT29F512G08CMEAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMEAB,BGA,4,512,QDP,256,240,468862128,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02368,PP-R02368,Y,External,Gold,0,B04
C33067,33067,SF-2281-Gold,SF-2281-Gold 240GB B04 Micron20 L85A MLC BGA 4xMT29F512G08CMEAB,Micron,20,MLC,MT29F512G08CMEAB,BGA,4,512,QDP,256,240,468862128,,,,,,,No,Yes,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02368,PP-R02368,Y,External,Gold,0,B04
C33068,33068,SF-2281-Gold,SF-2281-Gold 512GB B04 Micron20 L85A MLC BGA 8xMT29F512G08CMEAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMEAB,BGA,8,512,QDP,512,512,1000215216,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L,6,0,FC00,No,PP-C02369,PP-R02369,Y,External,Gold,0,B04
C33069,33069,SF-2281-Gold,SF-2281-Gold 480GB B04 Micron20 L85A MLC BGA 8xMT29F512G08CMEAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMEAB,BGA,8,512,QDP,512,480,937703088,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L,6,0,FC00,No,PP-C02369,PP-R02369,Y,External,Gold,0,B04
C33070,33070,SF-2281-Gold,SF-2281-Gold 480GB B04 Micron20 L85A MLC BGA 8xMT29F512G08CMEAB,Micron,20,MLC,MT29F512G08CMEAB,BGA,8,512,QDP,512,480,937703088,,,,,,,No,Yes,TBD,TBD,2Q-4C-1D-4L,6,0,FC00,No,PP-C02369,PP-R02369,Y,External,Gold,0,B04
C33071,33071,SF-2281-Gold,SF-2281-Gold 192GB B04 Micron20 L85A MLC BGA 6xMT29F256G08CECAB (RAISE OFF),Micron,20,MLC,MT29F256G08CECAB,BGA,6,256,DDP,192,192,375093936,,,,,,,No,No,TBD,TBD,2Q-2C-1D-3L,6,0,FC00,No,PP-C02231,PP-R02231,Y,External,Gold,0,B04
C33072,33072,SF-2281-Gold-TS,SF-2281-Gold-TS-M280 B04 180GB Intel20 MLC BGA 3xPF29F64B08NCMF3,Intel,20,MLC,PF29F64B08NCMF3,BGA,3,512,QDP,192,180,351651888,,,,,,,No,Yes,TBD,TBD,2Q-2C-1D-3L,6,0,FC00,No,PP-C02431,PP-R02431,Y,External,Intel,0,B04
C33073,33073,SF-2281-Gold-TS,SF-2281-Gold-TS-M280 B04 240GB Intel20 MLC BGA 4xPF29F64B08NCMF3,Intel,20,MLC,PF29F64B08NCMF3,BGA,4,512,QDP,256,240,468862128,,,,,,,No,Yes,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02432,PP-R02432,Y,External,Intel,0,B04
C33074,33074,SF-2281-Gold-TS,SF-2281-Gold-TS-M280 B04 360GB Intel20 MLC BGA 6xPF29F64B08NCMF3,Intel,20,MLC,PF29F64B08NCMF3,BGA,6,512,QDP,384,360,703282608,,,,,,,No,Yes,TBD,TBD,2Q-4C-1D-3L,6,0,FC00,No,PP-C02433,PP-R02433,Y,External,Intel,0,B04
C33075,33075,SF-2281-Gold-TS,SF-2281-Gold-TS-M280 B04 480GB Intel20 MLC BGA 8xPF29F64B08NCMF3,Intel,20,MLC,PF29F64B08NCMF3,BGA,8,512,QDP,512,480,937703088,,,,,,,No,Yes,TBD,TBD,2Q-4C-1D-4L,6,0,FC00,No,PP-C02434,PP-R02434,Y,External,Intel,0,B04
C33076,33076,SF-2281-Gold,SF-2281-Gold 256GB B04 Micron20 L85A MLC BGA 16xMT29F128G08CBCAB (RAISE OFF),Micron,20,MLC,MT29F128G08CBCAB,BGA,16,128,SDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02435,PP-R02435,Y,External,Gold,0,B04
C33077,33077,SF-2281-Gold,SF-2281-Gold 240GB B04 Micron20 L85A MLC BGA 16xMT29F128G08CBCAB,Micron,20,MLC,MT29F128G08CBCAB,BGA,16,128,SDP,256,240,468862128,,,,,,,No,Yes,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02435,PP-R02435,Y,External,Gold,0,B04
C33078,33078,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 240GB B04 Micron20 L85A MLC BGA 16xFT16B08UCM1-34,Micron,20,MLC,FT16B08UCM1-34,TSOP,16,128,SDP,256,240,468862128,,,,,,,No,Yes,TBD,TBD,2Q-2C-1D-4L-S,6,0,FC00,No,PP-C02469,PP-R02469,Y,External,Kingston,0,B04
C33079,33079,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 240GB B04 Micron20 L85A MLC BGA 8xFD32B08UCM1-35,Micron,20,MLC,FD32B08UCM1-35,TSOP,8,256,DDP,256,240,468862128,,,,,,,No,Yes,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02471,PP-R02471,Y,External,Kingston,0,B04
C33080,33080,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 480GB B04 Micron20 L85A MLC BGA 16xFD32B08UCM1-35,Micron,20,MLC,FD32B08UCM1-35,TSOP,16,256,DDP,512,480,937703088,,,,,,,No,Yes,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C02472,PP-R02472,Y,External,Kingston,0,B04
C33081,33081,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 60GB B04 Micron20 L85A MLC BGA 4xFT16B08UCM1-34 (RAISE OFF),Micron,20,MLC,FT16B08UCM1-34,TSOP,4,128,SDP,64,60,117231408,,,,,,,No,No,TBD,TBD,1Q-1C-1D-4L,6,0,FC00,No,PP-C02467,PP-R02467,Y,External,Kingston,0,B04
C33082,33082,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 120GB B04 Micron20 L85A MLC BGA 8xFT16B08UCM1-34 (RAISE OFF),Micron,20,MLC,FT16B08UCM1-34,TSOP,8,128,SDP,128,120,234441648,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C02468,PP-R02468,Y,External,Kingston,0,B04
C33083,33083,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 240GB B04 Micron20 L85A MLC BGA 16xFT16B08UCM1-34 (RAISE OFF),Micron,20,MLC,FT16B08UCM1-34,TSOP,16,128,SDP,256,240,468862128,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L-S,6,0,FC00,No,PP-C02469,PP-R02469,Y,External,Kingston,0,B04
C33084,33084,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 120GB B04 Micron20 L85A MLC BGA 4xFD32B08UCM1-35 (RAISE OFF),Micron,20,MLC,FD32B08UCM1-35,TSOP,4,256,DDP,128,120,234441648,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C02470,PP-R02470,Y,External,Kingston,0,B04
C33085,33085,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 240GB B04 Micron20 L85A MLC BGA 8xFD32B08UCM1-35 (RAISE OFF),Micron,20,MLC,FD32B08UCM1-35,TSOP,8,256,DDP,256,240,468862128,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02471,PP-R02471,Y,External,Kingston,0,B04
C33086,33086,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 480GB B04 Micron20 L85A MLC BGA 16xFD32B08UCM1-35 (RAISE OFF),Micron,20,MLC,FD32B08UCM1-35,TSOP,16,256,DDP,512,480,937703088,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C02472,PP-R02472,Y,External,Kingston,0,B04
C33087,33087,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 128GB B04 Micron20 L85A MLC BGA 8xFT16B08UCM1-34 (RAISE OFF),Micron,20,MLC,FT16B08UCM1-34,TSOP,8,128,SDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C02468,PP-R02468,Y,External,Kingston,0,B04
C33088,33088,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 256GB B04 Micron20 L85A MLC BGA 16xFT16B08UCM1-34 (RAISE OFF),Micron,20,MLC,FT16B08UCM1-34,TSOP,16,128,SDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L-S,6,0,FC00,No,PP-C02469,PP-R02469,Y,External,Kingston,0,B04
C33089,33089,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 128GB B04 Micron20 L85A MLC BGA 4xFD32B08UCM1-35 (RAISE OFF),Micron,20,MLC,FD32B08UCM1-35,TSOP,4,256,DDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C02470,PP-R02470,Y,External,Kingston,0,B04
C33090,33090,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 256GB B04 Micron20 L85A MLC BGA 8xFD32B08UCM1-35 (RAISE OFF),Micron,20,MLC,FD32B08UCM1-35,TSOP,8,256,DDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02471,PP-R02471,Y,External,Kingston,0,B04
C33091,33091,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 512GB B04 Micron20 L85A MLC BGA 16xFD32B08UCM1-35 (RAISE OFF),Micron,20,MLC,FD32B08UCM1-35,TSOP,16,256,DDP,512,512,1000215216,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C02472,PP-R02472,Y,External,Kingston,0,B04
C33092,33092,SF-2281-Gold-KC,SF-2281-Gold-KC 60GB B04 Micron20 L85A MLC BGA 4xFT16B08UCM1-34 (RAISE OFF),Micron,20,MLC,FT16B08UCM1-34,TSOP,4,128,SDP,64,60,117231408,,,,,,,No,No,TBD,TBD,1Q-1C-1D-4L,6,0,FC00,No,PP-C02473,PP-R02473,Y,External,Kingston,0,B04
C33093,33093,SF-2281-Gold-KC,SF-2281-Gold-KC 120GB B04 Micron20 L85A MLC BGA 8xFT16B08UCM1-34 (RAISE OFF),Micron,20,MLC,FT16B08UCM1-34,TSOP,8,128,SDP,128,120,234441648,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C02474,PP-R02474,Y,External,Kingston,0,B04
C33094,33094,SF-2281-Gold-KC,SF-2281-Gold-KC 180GB B04 Micron20 L85A MLC BGA 12xFT16B08UCM1-34 (RAISE OFF),Micron,20,MLC,FT16B08UCM1-34,TSOP,12,128,SDP,192,180,351651888,,,,,,,No,No,TBD,TBD,2Q-2C-1D-3L-S,6,0,FC00,No,PP-C02475,PP-R02475,Y,External,Kingston,0,B04
C33095,33095,SF-2281-Gold-KC,SF-2281-Gold-KC 240GB B04 Micron20 L85A MLC BGA 16xFT16B08UCM1-34 (RAISE OFF),Micron,20,MLC,FT16B08UCM1-34,TSOP,16,128,SDP,256,240,468862128,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L-S,6,0,FC00,No,PP-C02476,PP-R02476,Y,External,Kingston,0,B04
C33096,33096,SF-2281-Gold-KC,SF-2281-Gold-KC 240GB B04 Micron20 L85A MLC BGA 8xFD32B08UCM1-35 (RAISE OFF),Micron,20,MLC,FD32B08UCM1-35,TSOP,8,256,DDP,256,240,468862128,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02477,PP-R02477,Y,External,Kingston,0,B04
C33097,33097,SF-2281-Gold-KC,SF-2281-Gold-KC 480GB B04 Micron20 L85A MLC BGA 16xFD32B08UCM1-35 (RAISE OFF),Micron,20,MLC,FD32B08UCM1-35,TSOP,16,256,DDP,512,480,937703088,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C02478,PP-R02478,Y,External,Kingston,0,B04
C33098,33098,SF-2281-Gold,SF-2281-Gold 63GB B04 Intel20 L85A MLC BGA 4xPF29F16B08LCMF3 (RAISE OFF),Intel,20,MLC,PF29F16B08LCMF3,BGA,4,128,SDP,64,63,123091920,,,,,,,No,No,TBD,TBD,1Q_1C-1D-4L,6,0,FC00,No,PP-C02479,PP-R02479,Y,External,Gold,0,B04
C33099,33099,SF-2281-Gold,SF-2281-Gold 128GB B04 Intel20 L85A MLC BGA 8xPF29F16B08LCMF3 (RAISE OFF),Intel,20,MLC,PF29F16B08LCMF3,BGA,8,128,SDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C02480,PP-R02480,Y,External,Gold,0,B04
C33100,33100,SF-2281-Gold,SF-2281-Gold 256GB B04 Intel20 L85A MLC BGA 16xPF29F16B08LCMF3 (RAISE OFF),Intel,20,MLC,PF29F16B08LCMF3,BGA,16,128,SDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L-S,6,0,FC00,No,PP-C02481,PP-R02481,Y,External,Gold,0,B04
C33101,33101,SF-2281-Gold,SF-2281-Gold 240GB B04 Intel20 L85A MLC BGA 16xPF29F16B08LCMF3,Intel,20,MLC,PF29F16B08LCMF3,BGA,16,128,SDP,256,240,468862128,,,,,,,No,Yes,TBD,TBD,2Q-2C-1D-4L-S,6,0,FC00,No,PP-C02481,PP-R02481,Y,External,Gold,0,B04
C33102,33102,SF-2281-Gold,SF-2281-Gold 128GB B04 Intel20 L85A MLC BGA 4xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,4,256,DDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C02482,PP-R02482,Y,External,Gold,0,B04
C33103,33103,SF-2281-Gold,SF-2281-Gold 120GB B04 Intel20 L85A MLC BGA 4xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,4,256,DDP,128,120,234441648,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C02482,PP-R02482,Y,External,Gold,0,B04
C33104,33104,SF-2281-Gold,SF-2281-Gold 256GB B04 Intel20 L85A MLC BGA 8xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,8,256,DDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02483,PP-R02483,Y,External,Gold,0,B04
C33105,33105,SF-2281-Gold,SF-2281-Gold 240GB B04 Intel20 L85A MLC BGA 8xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,8,256,DDP,256,240,468862128,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C02483,PP-R02483,Y,External,Gold,0,B04
C33106,33106,SF-2281-Gold,SF-2281-Gold 512GB B04 Intel20 L85A MLC BGA 16xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,16,256,DDP,512,512,1000215216,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C02484,PP-R02484,Y,External,Gold,0,B04
C33107,33107,SF-2281-Gold,SF-2281-Gold 480GB B04 Intel20 L85A MLC BGA 16xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,16,256,DDP,512,480,937703088,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C02484,PP-R02484,Y,External,Gold,0,B04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00001,S00001,SF-2582,SF-2582 cfg_hMLC_Toshiba_32Gb_TH58TAG6D2FBA49_2Q_1C_1D,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,,,,,,,,,,,,,,,,,,6,0,F000,No,PP-C00106,PP-R00106,N,Engineering,None,,
E00002,S00002,SF-2582,SF-2582-FlashError 50GB Toshiba32 hMLC BGA 8xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,8,64,DDP,64,50,97696368,,,,,,,No,,,,2Q-2C-1D-4L,6,0,F000,No,PP-C00108,PP-R00108,Y,Engineering,None,,
E00003,S00003,SF-2582,SF-2582-FlashError 50GB Toshiba32 eMLC BGA 8xTH58TAG6E2FBA49,Toshiba,32,eMLC,TH58TAG6E2FBA49,BGA,8,64,DDP,64,50,97696368,,,,,,,No,,,,2Q-2C-1D-4L,6,0,F000,No,PP-C00121,PP-R00121,Y,Engineering,None,,
E00004,S00004,SF-2582,SF-2582-PFail 50GB Toshiba32 eMLC BGA 8xTH58TAG6E2FBA49,Toshiba,32,eMLC,TH58TAG6E2FBA49,BGA,8,64,DDP,64,50,97696368,,,,,,,No,,,,2Q-2C-1D-4L,6,0,F000,No,PP-C00123,PP-R00123,Y,Engineering,None,,
E00005,S00005,SF-2582,SF-2582-PFail 100GB Micron34 eMLC BGA 8xMT29E128G08CMCBBH2,Micron,34,eMLC,MT29E128G08CMCBBH2,BGA,8,128,QDP,128,100,195371568,,,,,,,No,,,,2Q-4C-1D-4L,6,0,F000,No,PP-C00132,PP-R00132,Y,Engineering,None,,
E00006,S00006,SF-2582,SF-2582-FlashError 100GB Micron34 eMLC BGA 8xMT29E128G08CMCBBH2,Micron,34,eMLC,MT29E128G08CMCBBH2,BGA,8,128,QDP,128,100,195371568,,,,,,,No,,,,2Q-4C-1D-4L,6,0,F000,No,PP-C00138,PP-R00138,Y,Engineering,None,,
